,Post URL,Post,Image num,sticker num,gif num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date,Buddy num,Total visit,Blog category,Comment detail
0,https://blog.naver.com/lby9232?Redirect=Log&logNo=222028440997,"곧 친구 생일이라 뭘 선물하면 좋을까 생각하던 중 오래 두고두고 볼 수 있는 예쁜 것이면 좋을 것 같아 보석십자수를 하러 울산 반구동 수재샵을 방문했다작년에 제자가 보석십자수를 만드는 모습을 보며 정성도 들어가고 예쁘기까지 하는것 같아 참 기억에 오래 남았었는데 보석십자수를 직접 배울 수 있는 샵이 울산에 있다는걸 발견하니 어찌나 반갑던지주소 : 울산 중구 번영로 494전화 : 010-6551-4055울산여중과 중구 홈플러스 사이에 있어서 찾기도 엄청 쉽다토요일이니까 주차는 울여중 주차장 이용 가능!밖에 전시 되어 있는 액자들을 보니 어찌나 예쁘던지 큰 작품들도 있지만 작은 작품도 있어 원데이클래스로 충분히 가능할 것 같다영업시간 확인하시고~아침 10시부터 저녁 7시까지 넉넉한 영업시간~좋은 일도 하시나보오천사나눔인증울산페이 결제도 가능~들어서니 벽을 빼곡히 채운 보석십자수 액자들...다양한 주재로 만들어져 있어 사진을 도안으로 만들어 보석십자수로 만들 수도 있고 유명 명화를 보석십자수로 제작할 수도 있어 카페나 복도 벽에 걸어놓으면 이보다 더 좋을 수 없다 요새 갬성 카페에 꼭 있다는 헨리 마티스의 그림도 보석십자수로 만들어 놓았네귀신 잡는 백호 보석십자수는 정말 금방이라도 호랑이가 뛰쳐 나올 것 같다 픽스아트라 정교함이 대박집에 돈들어온다해서 엄마들 집에 해바라기그림이랑 부엉이 그림 많이 붙여 놓던데 보석십자수로 한땀한땀 공들어 만들면 더욱 좋겠지?들어와라 돈돈돈~ ㅋㅋㅋ우아함과 고급스러움을 모두 건질 수 있는 보석십자수집중력을 요하다 보니 ADHD나 행동이 산만한 아이들에게 집중력 향상을 위해 참 좋을 것 같다 이런게 진짜 학교 자유학기제에 들어가야 하는데 행동 치료를 위해서도 딱 좋을 것 같다 ㅋㅋㅋ 화투도 있어 재미지다~큰 액자 말고도 요렇게 쪼꼬미로 나와서 스티커로 활용할 수 있는 보석십자수가 많다요건 초등학생도 할 수 있을 것 같아 다 만들어서 휴대폰이나 예쁘게 책상에 붙이면 좋을 것 같다손거울도 만들 수있어 실생활 활용도 100점!주차번호판으로 만들 수 있어 차에 두면 보석이 반짝반짝 너무 예쁠 것 같아~티코스터로 만들 수도 있어 반짝거리는 컵받침! 예쁘구리~벽시계도 만들 수 있다요~시선을 강탈하는 시계 아이 방에 두면 좋을 것 같아텀블러도 만들 수 있고 보석십자수 쓰임의  한계는 어디인가?나도 한번 만들어 볼까?~ 도안을 보면서 가격과 디자인을 더욱 살펴보고짱구 12간지 액자가 너무 귀염 뽀짝해서 요걸 친구 생일선물로 주면 좋을 것 같아 하나 골랐다ㅋㅋㅋ 만드는 방법이 쉬워서 설명도 잘 되어 있고 그래 요거다!나도 직접 원데이클래스로 만들어 보고 싶어 수재샵에 디스플레이 되어 있는 작품중에 별이빛나는 밤에를 골랐다펜에 접착풀을 붙이고 보석을 팔레트에 넣어서하나하나 갖다 붙이는 작업을 하는데 정말 쉽네단지 내게 필요한건 바로 집중력!이렇게 무언가에 집중해본적이 있었던가생각 없이 푹푹 빠져든다걱정고민 잡생각이 많을때 그런것들 다 떨쳐 버리기 좋은 울산 수재샵 보석십자수 최고야 늘 짜릿해 새로워~보석이 넉넉하게 들어 있어서 팍! 하고 쏟아도 다시 주섬주섬 주워서 올리면 ok!콕 찍어 톡 올리고내가 지금 하고 있는 사이즈는 바짝 집중하면 하루만에도 완성한다 하니 초보자도 얼마든지 도전해 볼 만한 작품이라 완전 추천추천!울산 원데이클래스 보석십자수 만들 수 있는 수재샵집중력 향상, 잡생각 떨쳐버리기에 완전 좋다 ㅋㅋㅋ집에서 하나하나 붙이니 이틀만에 완성! 마침 집에 십자수보다 좀 큰 액자가 있어 넣어 걸어놓으니 꽤 괜츈 ㅎㅎ액자까지 다 들어간 12간지 짱구 십자수 색상이 복잡하지 않아 만들기 더 쉬웠다 요건 하루만에 뚝딱명함 첨부! 
",36,0,1,424,0,2,124.2,2,,2020. 7. 12. 10:30,608,382716,,0
1,https://blog.naver.com/lby9232?Redirect=Log&logNo=222143629049,"요새 가을에서 겨울로 넘어가는 시기라서 더욱 건조하고 춥기도 오지게 춥고 잘때 되면 너무 건조해서 답답하고 코가 바싹 마르는데 추워서 창문도 못 열고 여간 불편한게 아니다 그래도 좀 촉촉하게 자볼거라고 창문 살짝 열고 잤다가 새벽에 추워서 감기걸릴뻔 ㅠㅠ쿠팡 로켓배송이 왔다요~ 어제 밤 11시 59분에 주문했는데 오늘 낮 12시에 도착해있지 모야~? 로켓배송이 좋긴 좋당짜잔 묵직한 가습기 아니고 가벼우면서 심플한 디자인의 아이리버 무드등가습기다요~본 제품은 아이리버 정품임을 인증합니다 엄한거 쓰지 말고 정품 쓰자요~ 디자인 특허출원도 했네아이리버 무드등 아로마 가습기 시간당 100ml 가습이 가능해서 집에서, 사무실에서 장소에 맞게 사용하기 좋다3만 9천9백원 4만원이 안되는 돈에 이렇게 예쁘고 실용적인 가습기가 나오다니 아이리버 이번에 물건 잘 뽑았네구성도 아주 심플 설명서, 어댑터, 가습기 본체 요렇게 딱 들어가 있어 불필요한 거품을 제거했다흰색에 둥그스름한 쉐잎이 아주 귀엽다 습기 나오는 부분이 마치 사람 입 같네 ㅎㅎ 심하게 돌출되지 않아 거추장 스럽지 않고 깔끔한 디자인에 화이트색상이라 어느 방이건 다 잘 어울릴 것 같은 무난함이 맘에 든다어댑터는 아래에 꽂아 주세용 바닥에 4군데나 실리콘 패킹이 붙어 있어 미끌림 걱정 없을 것 같애아이리버 가습기 터치형식이라서 버튼에 때낄 걱정 없고 좋다뚜껑을 열고물통에 선끄여 있는 부분까지 물 붓기만 하면 가습기 쓸 준비 뚝딱!이야... 심히 편하다 이거 쓰다가 복잡하고 부품 많은 다른 가습기 못 쓸것 같아 그리고 아로마가습기인 만큼 편백 아로마 오일을 준비해서똑똑 뿌리고 싶은만큼 뿌려서 ㅎㅎ오늘 내 방을 편백숲으로 만들어볼 예정. ㅋㅋ 고로 많이 넣어본다 ㅎㅎ전원 on!오.. 안개 같은 고운 습기가 올라오는데 촉촉하니 좋으나 물입자가 고와서 축축해지진 않는 정도에 편백향이 퍼지니 아로마테라피 받고 있는 기분 아이리버 무드등가습기 집에 들이니 갑자기 아로마 오일 가득 사야겠단 생각이 드네 ㅎㅎ 편백향도 좋으니 다음엔 여드름에 좋은 티트리 오일 go?무드등 버튼을 눌러 내가 원하는 색상으로 설정할 수도 있고 그냥 두면 알아서 무드등 색이 변하기도 한다 와... 예쁨이 뿜뿜여러분은 어떤 색상을 좋아하시나요? 다 은은하니 영롱하니 예뽀3시간, 6시간, 9시간으로 시간 예약도 할 수있다 난 3시간으로 설정해 놓았는데 3시간 지나니 딱 꺼져 있드라 이렇게 예쁘고 기능도 좋은 가성비 최고 아이리버 무드등 아로마 가습기 건조한 요즘 같은 때에 추천해오~https://bit.ly/3nbUaKM​ 

얼체로부터 상품(서비스)만 제공받아 작성한 실제 후기임니다.
드개|
",17,0,1,302,0,3,124.2,2,text_ad,2020. 11. 13. 21:59,608,382716,,0
2,https://blog.naver.com/lby9232?Redirect=Log&logNo=222320941915,"유튜브로 음악 듣는걸 워낙 좋아하다 보니 사운드가 빠방하게 듣는게 소원이야 집안에서 청소할때 청소기 켜놓으면 소리가 다 묻혀서 안 들리잖아.. 빠방한 사운드로 음악을 듣고 싶어 사용해본 휴대용블루투스 스피커 앤커 아이콘 미니검정색도 있고 오렌지색도 있는데 물건 깜빡깜빡 잘 잃어버리는 내 눈에 잘 띄라고 오렌지색으로 한번 모셔봤다구성이 간단해서 좋고 IP67의 방진방수 기능이 있어 야외 활동시 사용하기도 좋고180g의 무게로 작은 우유 하나 정도 무게 라고 생각하면될듯한번 충전시 8시간 까지 재생이 가능하다 하니 작지만 강하다!사운드코어 아이콘 미니 가격은 29,900원 3만원의 행복이야 3만원으로 삶의 질의 높여보자조작 방법도 아주아주 쉽다전면이 스피커라 정말 컴팩트하게 필요한 것만 쭉 담아놓는 기분옆에 고리가 있어 캠핑가서 걸어놓기도 좋고 자전거나 오토바이에 걸어놓고 음악들으면서 운전하기도 좋을 것 같아왼쪽부터 전원, 음량감소, 다기능버튼, 음량증가, 블루투스 조작용 버튼이 있고 실리콘 재질이라 부드럽다스피커에 자체 마이크가 내장 되어 있어 휴대폰과 연결하여 핸즈프리 형식으로 통화도 가능하니 차에 두고 핸즈프리 용도로 사용해도 좋아요렇게 설명서와 충전잭도 들어 있다누가봐도 이해하기 쉬울 안내서도 딱 필요한 부분만 들어 있어 가볍게 잘 만들었다충전 잭 꽂는 곳은 요렇게 안전하게 커버로 덮여있어 먼지로 부터 안전하게 사용할 수 있다18개월 무상보증으로 1년 6개월간 고장 나도 걱정 없이 빠방한 사운드를  즐겨보자나의 샤오미홍미노트 프로7과 연동시키니 요렇게 바로 연결되면서 스피커의 배터리가 얼마 남았나도 표시된다음악소리가 아주 맘에들어 이제 휴대폰 혹사시키지 않고 제대로된 스피커로 음악감상해야지~집에 마침 블루투스스피커랑 찰떡인 파우치가 있어 거기에 담아 들고 나가봤다야외에서 틀어도 소리가 묻히지 않고 빠방하게 잘 나는것이 캠핑족 이거 안챙기고 모해? 나무에 걸어 놓고 음악들어봐요~​https://bit.ly/2QrxWta​ 

얼체로부터 상품(서비스)만 제공받아 작성한 실제 후기임니다.
",22,0,0,215,0,0,124.2,3,text_ad,2021. 4. 24. 1:05,608,382716,,0
3,https://blog.naver.com/lby9232?Redirect=Log&logNo=222347566571,"나의 오래된 생리대파우치... 때탔네... 정말 오래 쓴것 같아... 이젠 보내줄때가 됬네...이번에 내가 새로 써본 #생리대파우치 바로 #레오파드파우치한마리의 표범이 세렝게티에서 온 듯한 이 감각적인 패턴을 보아라크기는 타로카드 들어가는 크기에 스프레드천을 넣기도 좋을 것 같아가로 13.5cm × 세로 22.5cm크기 참고하시고~서현타로쌀롱에서 판매하고 있지포장비닐 까보니 촉감이 더 좋네얇은 벨벳 느낌내피(?)도 몹시 부드러워 악세사리 담아도 될 것 같아이제 생리대를 넣어볼 시간! 대형부터 팬티라이너까지 다양하게 사용하는 나의 위생용품레오파드파우치에 들어가고도 넉넉하게 남겠네 오버나이트도 넣을 수 있을 것 같은 사이즈라 여행갈때 쓰기도 좋을 파우치언애 넣어보니 쏘옥 들어간다스토퍼가 있어 꼬옥 쫘매니까 단디 잘 닫기네~ ㅎㅎ가방에 쏘옥 예쁜 새 생리대 파우치가 생겨서 기부니가 죠습니다타로카드 연수가 있어 파우치 크기랑 카드랑 크기가 얼마나 맞을까 올려보았다이봐... 넉넉해타로카드 담기도 좋은 주머니 추천https://smartstore.naver.com/seohyuntarot/products/5454175821​글은 블로그원평대을 동해 해당 업체에게
자 또느 서비스유언 솜자게작성된글 니다
;_ [=
",16,0,0,108,0,1,124.2,1,text_ad,2021. 5. 12. 8:32,608,382716,,0
4,https://blog.naver.com/lby9232?Redirect=Log&logNo=221428978016,"​히죽히죽 힘없는 내 파우치 작아서 화장품들이 맨날 삐죽빼죽 울퉁불퉁 파우치를 뚫고 나올기세그래서 준비했어요 여행용 파우치로도 좋고 화장품 파우치로도 좋은 대형 파우치 얼모스트블루 파우치에요!짜잔! 손잡이도 달려 있어서 요거 하나 끼고 눈누난나 나들이 가도 좋아요에나멜 소재라 더러운 것이 묻어도 쉽게 지울 수 있답니다 그게 이 화장품파우치의 특 장점인것 같아요 원래 갖고 있던 파우치는 천소재라서 화장품 터지면 바로! 그대~로 물들고 얼룩덜룩 잘 빠지지도 않고 더러워지는데 에나멜은 슥!닦아내면 끄-읏색상도 핑크,화이트,라이트블루,라이트퍼플 다양해요 전 핑크핑크 해볼랍니다 ㅋㅋㅋ투명파우치라서 내용물이 잘 보인다는 점이 참 좋더라구요파우치에 넣었는지 안 넣었는지 헷갈리고 열고 뒤적이다가 다 쏟고 했던 개빡침의 나날들... 이제 잊어..파우치 안에 지퍼가 있고 망사로 만들어진 공간이 있어서 샘플이나 면봉처럼 따로 보관해줘야할 작은 제품들을 수납하기도 좋네요분명 터져라 넣었었는데 얼모스트블루 파우치에 넣으니 이렇게나 널널할수가!넉넉하다 못해 널널하기 까지 합니다 ㅋㅋㅋ내용물도 확인하기 편하네요 글리터 처리가 되어 있어서 너무 과하게 보이지도 않고 적당한 디자인이에요한손에 착! 감긴다학생파우치로도 좋을 것 같아요여행용파우치로도 좋고 화장품파우치로도 좋고 큰 용량의 실용적인 파우치를 찾으신다면?얼모스트블루 파우치에요​https://smartstore.naver.com/almostblue​",13,1,0,143,2,1,124.2,3,,2018. 12. 28. 11:21,608,382716,,"['여기저기 여행 자주 다니는 편이라 늘 파우치가 부족했는데 ㅋㅋㅋ요거면 저 같은 보부상st도 잘 쓸 수 있을 것 같아요!', '보부상st ㅋㅋㅋㅋ 대박아이템이죠']"
5,https://blog.naver.com/lby9232?Redirect=Log&logNo=222136263490,"집들이선물로 좋은욕실세제와 주방세제가 새로 나왔다 브리오신 청소세제!올리브채널 프리한마켓10에 소개되었던 요 제품 브리오신 식초구연산폼세정제 이번에 새로 나왔는데 프랑스의 국민세제로 식초와 구연산으로 만들어 프랑스 유기농인증 단체인 에코서트에서 인증받아 믿고 써보기로 했다750ml의 대용량으로 사봉노와르 소다 폼 세정제는 주방 기름과 얼룩에 적합하고식초구연산폼 세제정제는 화장실 물때 제거에 적합하여 더러워지기 쉽고 때가 한번 끼면 잘 빠지지 않는 주방과 화장실에 쓰기 좋도록 나왔다디자인도 완전 프랑스 프랑스하다 ㅎㅎ오랜만에 읽어보는 프랑스어 '누보' 라고 적혀있어 신상품임을 강조하고 있군 ㅎㅎ물때와 기름때 모두 한방에 제거 가능한 다목적 세제로 주방뿐만 아니라 화장실에도 사용하기 좋은 브리오신 식초구연산 폼세정제물때, 석회자국 제거에 탁월한 욕실용 세제인 소다 폼세정제 물때 없애고 반짝거리는 욕실을 만나볼 시간~ 노즐 입구가 남다르지? 폼타입이라 분사해도 물처럼 주루룩 흘러 내리지 않고 달팽이가 내려가듯 천천히 흘러 내린다주방 환풍기 옆 찌든 때... 튀김을 많이 해먹어서 누렇게 눌러 붙은 요 기름찌꺼기들은 일반 수세미와 퐁퐁으로는 절대 지지 않는다칙칙 뿌려놓고 한 1분 정도 방치해놓은 다음수세미로 살살살 문지르니 쉽게 사라지는 기름때놀랍다 이렇게 쉽게 힘들이지 않고 사라지다니이참에 타일이랑 가스레인지랑 묵은때, 기름때를 제거해 보기로 했다보이나? 폼을 뿌리니 요렇게 들러붙어 있던 국물들이 폼에 녹아 내리는것이~슥삭슥삭 수세미로 슬슬 닦아 내니 놀랍게 지워지는 기름때들짜잔! 깔끔해진 가스레인지거울이 되었다지금까지 이런 세제는 없었다 이것은 거울인가 가스레인지인가자! 이번엔 라즈베리 향이 솔솔 나는 식초구연산폼세정제다! 화장실에 샤워를 많이 해서 항상 습하고 물때가 많이 껴 있는데 오늘 브리오신 식초구연산폼세정제로 다 닦아 버리겠어!물때도 많이 껴있고 거울도 뿌옇게 제구실을 못하는 상황주방과 마찬가지로 뿌려주고 일정 시간 둔 뒤 닥아내주기만 하면?짜잔! 이렇게 쉽게 물때가 지워진다휴지걸이가 거울이 되었네거울에 있던 물때 다 어디갔나요~?깨끗하다샤워기 헤드... 거울이여 뭐여 ㅋㅋㅋ 진짜 광나는거 보소 물때 다 어디갔는가?울 엄니 이거 욕실용, 주방용 따로 크게 표시해서 킵해두셨다​집들이 선물로 가격도 비싸지 않아 가성비 좋은 브리오신 폼세정제 집에도 하나 두고 집들이 선물용으로도 그만이다세정력이 좋아 힘 안 들이고 편하게 청소할 수 있어 새댁들한테도 인기 많을 것 같아https://bit.ly/3d3KRJh#브리오신 #집들이선물 #욕실세제추천 #욕실청소세제 #화장실청소세제 #화장실물때제거 #브리오신폼세정제 #폼세정제 #화장실클리너 #주방후드청소 #가스렌지후드청소 #주방기름때제거 #센스있는집들이선물14 준
",27,0,0,282,0,6,124.2,1,,2020. 11. 5. 16:56,608,382716,,0
6,https://blog.naver.com/lby9232?Redirect=Log&logNo=222406687726,"​​​뚜벅이 인생 아침마다 버스를 탙고 환승을 하고 일조량을 고오대애로~ 흡수하는 나... 정말 열심히 자외선차단제를 바르긴 하는데 바르면 피부만 나빠질 뿐 ㅋㅋㅋ 얼굴 시커멓게 타는건 매한가지인것 같아 먹지 마세요 피부에 양보하세요~ 는 옛말이여 이젠 먹어서 #먹는자외선차단제 시대가 도래하였으니!들어는 봤나? #피트니스스토어 #유브이리코이제 나이가 나이인만큼 #피부영양제 한통 쯤은 가슴에 품고 다녀야 하잖아? ㅋㅋㅋ얼굴에 바른다고 능사는 아니야 이젠 #이너뷰티 시대!특허기술로 10단계의 까다로운 과정을 거쳐 발효시킨 #허니부쉬발효추출분말 식물성 캡슐이 #이너뷰티 완성 시켜줄거라는!끈적 끈적 머리카락이랑 엉켜서 나의 메이크업을 망치기만 급급했던 선크림은 그만 이제 캡슐로 간편하게 자외선에 노출된 나의 푸석푸석에 생기를 불어 넣을 시간유브이리코의 주원료인 허니부쉬추출발효분말은 피부 주름 인체적용시험 결과 개선이 확인된 기능성 원료라 하니 안 먹을 이유가 없지 요새 바빠서 시간 없다보니 에스테틱도 못다니고있으니 #피부에좋은영양제 한통으로 보상해본다 ㅎㅎ한통에 60알이 들어 있어 하루에 2알씩 딱 한달 분이다 한달 뒤에 달라져 있을 나의 피부 기대해!또 곧 방학이고 여름 휴가철인데 강력한 자외선 아래에서 나의 피부 튼튼해졌으면 해!마감도 안전하게 튼튼하게 잘 되어 있네식물성 캡슐이라 물에 잘 녹고 반투명해서 안에 허니부쉬추출발효분말이 아주 잘 보인다먹으면 금방 위에서 풀릴 각!입자가 보이니까 신기하면서 뭔가 신뢰가 가는...?약 냄새 안나고 알약 크기가 한알씩 삼기면 먹을 수 있을 것 같아2알 한방에 먹을 수 있을까? 애기때부터 목에 걸릴까봐 알약 안 먹고 가루약으로 만 먹었었는데 2알... 과연 먹을 수 잇을지 기대된다 ㅋㅋ건치는 아니지만 뜬금없는 입속 자랑 ㅋㅋ 입안에 약있다물과 함께 꿀꺽! 사알짝 목에 걸리는 듯 했으나 가뿐히 삼켰다 아니? 이렇게 쉽게 먹을 수 있는 약이라고!? 최고야 최고! 먹기 편해 피부야 고와져라~ 빌어본다https://smartstore.naver.com/fitnessstore/products/5490219881​ 

얼체로부터 상품(서비스)만 제공받아 작성한 실제 후기임니다.
.@
",14,0,1,223,0,1,124.2,1,text_ad,2021. 6. 22. 20:45,608,382716,,0
7,https://blog.naver.com/lby9232?Redirect=Log&logNo=221613011902,"요즘 수영을 다니면서 갈때 선크림 바르고 씻고 수영 들어가고 수영하고 나서 씻고 또 선크림 바르고 집에 돌아오면 선크림이 녹아내린다 ㅠㅠ너무 더워...씻었는데 또 씻어야하는 이 상황...씻었는데 또 씻으려니 안 그래도 태양으로부터 버얼겋게 자극받았는데 문때려니 따갑다 따가워피부에 자극 안가게 순한 클렌징패드 없을까 해서 찾게 된 순수 클렌징 패드순해서 아기들도 쓴다기에 나도 함 써봤다투명한 용기라 안이 들여다 보이면서 촉촉한 물기가 보인다시원해 보이네클렌징패드를 꺼내 엠보싱 면으로 자외선 차단제를 닦아주고 뒷면의 부드러운 면으로 촉촉하게 마무리 하면 된다네 어디 한번 나도 닦아볼까?뚜껑을 딱 오픈하니 한장 한장 잘 집어 쓰라고 집게가 있다요렇게 껍질을 한꺼풀 벗겨내고요렇게 매끄러운 부드러운 면과 엠보싱면이 있는 클렌징패드꽤 두께감이 있네 마냥 얇지만은 않은오늘 가볍게 자외선차단제 바르고 나갔다 왔는데 얼굴이 번들번들 한번 닦아보았다자외선차단제만 닦아 내는게 아니라 내 눈썹과 입술을 다 닦아내버림 ㅎㅎ엠보싱 면으로 자외선 차단제 닦아내고부드러운 면으로 촉촉하게 한번 더 닦아내니깔끔하게 촉촉하게 마무리 된 나의 피부!정말 자극없이 잘 닦여서 여린피부, 민감성피부 모두에게 적합한 클렌징 패드아래의 링크에서 구매할 수 있다https://bit.ly/2OGcjUW​",10,0,1,144,0,2,124.2,2,,2019. 8. 11. 18:27,608,382716,,0
8,https://blog.naver.com/lby9232?Redirect=Log&logNo=221482798017,요새 피부가 정말 예민해요 환절기라 그런가 형광물질이 가득 든 세탁세제는 너무 싫더라구요깨끗하게 세탁할 수 있으면서 피부엔 건강한 세탁세제 어디 없나 찾다가 예전에 제가 선크림이랑 센젤 등 유아용 화장품을 만들어내던 오쎄가 생각났어요 소이베베 혹시나가 역시나 요렇게 세탁세제도 유아용으로 만들더라구요7가지 유해 성분이 없어서 아기들 옷 세탁할때 쓰기 좋은 세제라는걸 단번에 캐치!다른 제품도 다 유아용으로 나오네요 아이들을 많이 만나다보니 피부 문제 있는 친구들은 정말 로션 하나도 조심스러워하더라구요유해성분이 쏘옥 빠져서 정말 좋은 오쎄다시돌아와서 ㅋㅋ그래서 오늘은 오쎄 소이베베 세탁세제로 열어보아요1400ml로 대용량이라 두고두고 쓰겠다! 용량이 커서 맘에 들어요액체세제라 세탁하고 가루가 옷에 남아 있을 걱정은 없겠네요하늘색 분홍색 쌍둥이 같아!민감한 아토피 피부에도 건강한 세탁세제로심지어! 무려! 드럼- 일반 통돌이 겸용이라는거~집에 있는 세탁기는 통돌이고 기숙사 세탁기는 드럼이라 세제 다르게 써야했던 기억 다들 있으시죠?이젠 겸용이라 엄마도 쓰고 나도 쓰고~ 눈누난나~ 오쎄 소이베베 세탁세제 넘나 좋은것~세탁세제와 섬유유연제 세탁양에 따른 사용량도 명시 되어 있네요세제 제조일 무엇?만들어진지 2달 된 신생 세제에요언제 만들어진지도 몰랐던 세탁세제는 그만 이젠 투명하게 제조일을 확인 할 수있는 소이베베 유아세제에요어플리케이터 부분이 요렇게 마개로열어서 냄새를 킁킁확실히 쓰잘데기 없는걸 안 넣어서 그런가 무향 무취 ㅋㅋㅋ건강해~진정 무향무취해빨래도 잘빨려 피부건강에도 좋아오쎄 유아세제와 유연제 강추에요​http://item.gmarket.co.kr/Item?goodscode=1562314002​,14,0,0,169,0,2,124.2,1,,2019. 3. 7. 21:41,608,382716,,0
9,https://blog.naver.com/lby9232?Redirect=Log&logNo=222143629049,"요새 가을에서 겨울로 넘어가는 시기라서 더욱 건조하고 춥기도 오지게 춥고 잘때 되면 너무 건조해서 답답하고 코가 바싹 마르는데 추워서 창문도 못 열고 여간 불편한게 아니다 그래도 좀 촉촉하게 자볼거라고 창문 살짝 열고 잤다가 새벽에 추워서 감기걸릴뻔 ㅠㅠ쿠팡 로켓배송이 왔다요~ 어제 밤 11시 59분에 주문했는데 오늘 낮 12시에 도착해있지 모야~? 로켓배송이 좋긴 좋당짜잔 묵직한 가습기 아니고 가벼우면서 심플한 디자인의 아이리버 무드등가습기다요~본 제품은 아이리버 정품임을 인증합니다 엄한거 쓰지 말고 정품 쓰자요~ 디자인 특허출원도 했네아이리버 무드등 아로마 가습기 시간당 100ml 가습이 가능해서 집에서, 사무실에서 장소에 맞게 사용하기 좋다3만 9천9백원 4만원이 안되는 돈에 이렇게 예쁘고 실용적인 가습기가 나오다니 아이리버 이번에 물건 잘 뽑았네구성도 아주 심플 설명서, 어댑터, 가습기 본체 요렇게 딱 들어가 있어 불필요한 거품을 제거했다흰색에 둥그스름한 쉐잎이 아주 귀엽다 습기 나오는 부분이 마치 사람 입 같네 ㅎㅎ 심하게 돌출되지 않아 거추장 스럽지 않고 깔끔한 디자인에 화이트색상이라 어느 방이건 다 잘 어울릴 것 같은 무난함이 맘에 든다어댑터는 아래에 꽂아 주세용 바닥에 4군데나 실리콘 패킹이 붙어 있어 미끌림 걱정 없을 것 같애아이리버 가습기 터치형식이라서 버튼에 때낄 걱정 없고 좋다뚜껑을 열고물통에 선끄여 있는 부분까지 물 붓기만 하면 가습기 쓸 준비 뚝딱!이야... 심히 편하다 이거 쓰다가 복잡하고 부품 많은 다른 가습기 못 쓸것 같아 그리고 아로마가습기인 만큼 편백 아로마 오일을 준비해서똑똑 뿌리고 싶은만큼 뿌려서 ㅎㅎ오늘 내 방을 편백숲으로 만들어볼 예정. ㅋㅋ 고로 많이 넣어본다 ㅎㅎ전원 on!오.. 안개 같은 고운 습기가 올라오는데 촉촉하니 좋으나 물입자가 고와서 축축해지진 않는 정도에 편백향이 퍼지니 아로마테라피 받고 있는 기분 아이리버 무드등가습기 집에 들이니 갑자기 아로마 오일 가득 사야겠단 생각이 드네 ㅎㅎ 편백향도 좋으니 다음엔 여드름에 좋은 티트리 오일 go?무드등 버튼을 눌러 내가 원하는 색상으로 설정할 수도 있고 그냥 두면 알아서 무드등 색이 변하기도 한다 와... 예쁨이 뿜뿜여러분은 어떤 색상을 좋아하시나요? 다 은은하니 영롱하니 예뽀3시간, 6시간, 9시간으로 시간 예약도 할 수있다 난 3시간으로 설정해 놓았는데 3시간 지나니 딱 꺼져 있드라 이렇게 예쁘고 기능도 좋은 가성비 최고 아이리버 무드등 아로마 가습기 건조한 요즘 같은 때에 추천해오~https://bit.ly/3nbUaKM​ 

얼체로부터 상품(서비스)만 제공받아 작성한 실제 후기임니다.
드개|
",17,0,1,302,0,3,124.4,2,text_ad,2020. 11. 13. 21:59,608,382717,,0
